"id","clee","nom_estab","raz_social","codigo_act","nombre_act","per_ocu","tipo_vial","nom_vial","tipo_v_e_1","nom_v_e_1","tipo_v_e_2","nom_v_e_2","tipo_v_e_3","nom_v_e_3","numero_ext","letra_ext","edificio","edificio_e","numero_int","letra_int","tipo_asent","nomb_asent","tipoCenCom","nom_CenCom","num_local","cod_postal","cve_ent","entidad","cve_mun","municipio","cve_loc","localidad","ageb","manzana","telefono","correoelec","www","tipoUniEco","latitud","longitud","fecha_alta"
"11459594","02005212321000021000000000U7","VENTA DE GRAVA Y ARENA",,"212321","Minería de arena y grava para la construcción","0 a 5 personas","CALLE","AGUA VIVA","CALLE","MISERICORDIA","CALLE","LAZARO CARDENAS","CALLE","NINGUNO",,"SN",,,,,"FRACCIONAMIENTO","CUMBRES DE ROSARITO",,,,"22710","02","Baja California","005","Playas de Rosarito","0001","Playas de Rosarito                                                                                            ","0824","034",,,,"Fijo","32.40236438","-117.02412122","2024-11"
"8690593","03008212321000071000000000U5","BANCO EL SURGIDERO",,"212321","Minería de arena y grava para la construcción","6 a 10 personas","CALLE","RANCHO LEONERO","CERRADA","NINGUNO","CERRADA","NINGUNO","CERRADA","NINGUNO","0","DOMICILIO CONOCIDO",,,,,"PUEBLO","LA RIBERA",,,,,"03","Baja California Sur","008","Los Cabos","1625","Campamento Aman","0534","800",,,,"Fijo","23.60483496","-109.5996453","2019-11"
"9224928","03008212321000082000000000U2","BANCO MIGRIÑO","VHCTRANSPORTES S DE RL DE CV","212321","Minería de arena y grava para la construcción","11 a 30 personas","CALLE","CARRETERA LIBRE CSL-TS MARGEN DERECHO","OTRO(ESPECIFIQUE)","NINGUNO","OTRO(ESPECIFIQUE)","NINGUNO","CERRADA","NINGUNO",,"KM 6",,,,,"COLONIA","LOS CANGREJOS",,,,,"03","Baja California Sur","008","Los Cabos","0197","Migriño                                                                                                       ","0727","800",,"ELVIARC@GRUPOVHC.COM",,"Fijo","23.05416194","-110.0948575","2020-04"
"6186295","05030212392000012201000000U2","COMPAÑIA MINERA CAOPAS","COMPAÑIA MINERA CAOPAS SA DE CV","212392","Minería de piedra de yeso","0 a 5 personas","CALLE","NINGUNO","CALLE","NINGUNO",,,,,"0","SN",,,"0","SN","LOCALIDAD","SANTA MARIA",,,,"23921","03","Baja California Sur","002","Mulegé","0001","Santa Rosalía                                                                                                 ","3874","002",,"MGAYNOR@CAOPAS.NET.MX",,"Fijo","27.32234963","-112.25583555","2010-07"
"6186075","03002212392000036000021700M2","COMPAÑIA OCCIDENTAL MEXICANA","COMPAÑÍA OCCIDENTAL MEXICANA SA DE CV","212392","Minería de piedra de yeso","101 a 250 personas","CALLE","NINGUNO","CALLE","NINGUNO","CALLE","NINGUNO","CALLE","NINGUNO",,"SN",,,,,"PUEBLO","ISLA SAN MARCOS",,,,"23910","03","Baja California Sur","002","Mulegé","0077","Isla San Marcos                                                                                               ","9017","026",,"OTONIEL.GONZALEZ@COMSAMEXICO.COM.MX",,"Fijo","27.19271259","-112.08378295","2014-12"
"6186068","03002212321000061001000000U9","CONCRETOS Y TRITURADOS GOVIZC",,"212321","Minería de arena y grava para la construcción","11 a 30 personas","CALLE","CERRO","CALLE","GENERAL MANUEL MARQUEZ DE LEON","CALLE","TERRENO BALDIO","CALLE","NINGUNO","0","SN",,,,,"RANCHO","LA CRIBA",,,,"23920","03","Baja California Sur","002","Mulegé","0097","Heroica Mulegé                                                                                                ","2965","038",,,,"Fijo","26.88638292","-112.0136207","2014-12"
"6729174","03002311940000026001000720M9","EXPORTADORA DE SAL","EXPORTADORA DE SAL SA DE CV","212391","Minería de sal","251 y más personas","BOULEVARD","BAJA CALIFORNIA","PRIVADA","NINGUNO","CALLE","NINGUNO","CALLE","NINGUNO","0","SN",,,,,"COLONIA","CENTRO",,,,"23940","03","Baja California Sur","002","Mulegé","0066","Guerrero Negro                                                                                                ","3554","010",,"GABRIEL.MARTINEZ@ESSA.COM.MX","WWW.COM.MX/ESSA","Fijo","27.96127195","-114.0550089","2016-01"
"11354786","03003212221000061000000000U9","EXTRACCION DE ORO SIN NOMBRE",,"212221","Minería de oro","0 a 5 personas","CALLE","NINGUNO","CALLE","NINGUNO","OTRO(ESPECIFIQUE)","MONTE","CALLE","NINGUNO","0","SN",,,,,"EJIDO","EL ROSARIO",,,,"23210","03","Baja California Sur","003","La Paz","0237","El Rosario Uno                                                                                                ","2731","002",,,,"Fijo","23.7438036","-110.11019939","2024-11"
"11767674","03008212321000114000000000U3","MAQUINARIA Y AGREMIADOS DE LA BAJA","MAQUINARIA Y AGREMIADOS DE LA BAJA SA DE CV SOFOM ENR","212321","Minería de arena y grava para la construcción","31 a 50 personas","CALLE","Ninguno","CALLE","Panamá","CALLEJON","Ninguno","CALLE","Quintana Roo",,"KM 39",,,,,"COLONIA","SAN JOSE VIEJO",,,,,"03","Baja California Sur","008","Los Cabos","0001","San José del Cabo                                                                                             ","1443","015","6242171694","CONTABILIDAD@MAQUINARIADELABAJA.COM",,"Fijo","23.11426031","-109.71593282","2025-04"
"6186076","03003212321000063000000000U3","MATERIALES SANCHEZ",,"212321","Minería de arena y grava para la construcción","0 a 5 personas",,"PREDIO EL COYOTE",,"LAS CRUCES",,"NINGUNO",,"NINGUNO",,"SN",,,,,"LOCALIDAD","LA CRIBA",,,,"23030","03","Baja California Sur","003","La Paz","2929","La Criba                                                                                                      ","2411","800",,"SAULIVAN2@HOTMAIL.COM",,"Fijo","24.3092775","-110.23184333","2011-03"
"6189019","03009212321000031000000000U7","MATERIALES Y TRITURADOS DE LORETO","FRANCISCO GONZALEZ ARAIZA S DE RL DE CV","212321","Minería de arena y grava para la construcción","0 a 5 personas","CALLE","PINO SUAREZ","CALLE","PINO SUAREZ","CALLE","MANUEL DAVIS RAMIREZ ","CALLE","PADRE KINO","56",,,,,,"COLONIA","JARAL",,,,"23880","03","Baja California Sur","009","Loreto","0001","Loreto                                                                                                        ","0090","040",,,,"Fijo","26.00336583","-111.3840039","2014-12"
"9224771","03002212321000072000000000U6","MINERA SIN NOMBRE",,"212321","Minería de arena y grava para la construcción","6 a 10 personas","CALLE","JULIO SALGADO","CALLE","LICENCIADO HUGO CERVANTES DEL RIO","AVENIDA","ALFREDO V. BONFIL","AVENIDA","24 DE AGOSTO","0","SN",,,,,"COLONIA","CENTRO",,,,,"03","Baja California Sur","002","Mulegé","0482","Villa Alberto Andrés Alvarado Arámburo                                                                        ","3747","002","6151066640",,,"Fijo","27.64540053","-113.38577869","2020-04"
"6189004","03002212231000027000000000U1","MINERA Y METALURGICA DEL BOLEO","MINERA Y METALURGICA DEL BOLEO SAPI DE CV","212231","Minería de cobre","251 y más personas","CARRETERA","TRANSPENINSULAR","CALLE","NINGUNO","CALLE","MONTE","CALLE","CERRO","0","SN",,,,,"NINGUNO","AL NORTE DE SANTA ROSALIA KM5.5",,,,"23920","03","Baja California Sur","002","Mulegé","0001","Santa Rosalía                                                                                                 ","0066","004",,,"WWW.MINERABOLEO.COM","Fijo","27.37617679","-112.2948893","2014-12"
"6186082","03009212321000011001000000U9","MINERIA DE ARENA Y GRAVA PARA LA CONSTRUCCION",,"212321","Minería de arena y grava para la construcción","0 a 5 personas","CALLE","NINGUNO","CALLE","TERRENO BALDIO","CALLE","NINGUNO","CALLE","NINGUNO","1",,,,"0","SN","COLONIA","EXPLORADORES",,,,,"03","Baja California Sur","009","Loreto","0001","Loreto                                                                                                        ","0387","013",,,,"Fijo","26.00819156","-111.3949004","2010-07"
"6186065","03002212321000041000000000U1","MINERÍA DE ARENA Y GRAVA PARA LA CONSTRUCCIÓN",,"212321","Minería de arena y grava para la construcción","0 a 5 personas","CALLE","NINGUNO","CALLE","ROBERTO CARRILLO VALENCIA","CALLE","NINGUNO","CALLE","NINGUNO","48",,,,,,"COLONIA","INFONAVIT",,,,,"03","Baja California Sur","002","Mulegé","0015","Bahía Tortugas                                                                                                ","3516","015",,,,"Fijo","27.69450747","-114.89884068","2014-12"
"6186071","03003212321000071000000000U6","MINERIA DE ARENA Y GRAVA PARA LA CONSTRUCCION SIN NOMBRE",,"212321","Minería de arena y grava para la construcción","6 a 10 personas","BOULEVARD","MARGARITA MAZA DE JUAREZ","BOULEVARD","GENERAL MANUEL MARQUEZ DE LEON","CALLE","ESCUELA NORMAL URBANA","CALLE","CABILDO","2315",,,,"0",,"COLONIA","BENITO JUAREZ",,,,,"03","Baja California Sur","003","La Paz","0001","La Paz                                                                                                        ","3176","012",,,,"Fijo","24.13404153","-110.2922975","2014-12"
"9224772","03002212321000082000063216M5","MINERÍA DE ARENA Y GRAVA PARA LA CONSTRUCCIÓN SIN NOMBRE",,"212321","Minería de arena y grava para la construcción","31 a 50 personas","AVENIDA","24 DE AGOSTO","AVENIDA","JORGE ROJO LUGO","CALLE","LICENCIADO HUGO CERVANTES DEL RIO","CALLE","JULIO SALGADO","4",,,,"0","SN","COLONIA","INFONAVIT",,,,,"03","Baja California Sur","002","Mulegé","0482","Villa Alberto Andrés Alvarado Arámburo                                                                        ","3747","001","6151596071",,,"Fijo","27.64500271","-113.388371","2020-04"
"168339","03002713941000011010000720S3","RAQUET CLUB GUERRERO NEGRO","EXPORTADORA DE SAL SA","212391","Minería de sal","0 a 5 personas","AVENIDA","MIGUEL HIDALGO Y COSTILLA","CALLE","AQUILES SERDÁN","CALLE","FRANCISCO I MADERO","CALLE","BENITO JUÁREZ","0","SN",,,,,"COLONIA","CENTRO",,,,"23940","03","Baja California Sur","002","Mulegé","0066","Guerrero Negro                                                                                                ","354A","008",,"GABRIEL.MARTINEZ@ESSA.COM.MX","WWW.GOB.MX/ESSA","Fijo","27.96171255","-114.05755551","2010-07"
"6186081","03003212394000027000000000U5","ROCA FOSFORICA MEXICANA II","ROCA FOSFORICA MEXICANA II SA DE CV","212394","Minería de roca fosfórica","251 y más personas","CALLE","NINGUNO","CALLE","NINGUNO","OTRO(ESPECIFIQUE)","NINGUNO","OTRO(ESPECIFIQUE)","NINGUNO","0","SN",,,"0","SN","ZONA INDUSTRIAL","SAN JUAN DE COSTA",,,,"23174","03","Baja California Sur","003","La Paz","0963","San Juan de la Costa                                                                                          ","2375","016",,"ASALOMON@FERTINAL.COM",,"Fijo","24.39139116","-110.6905533","2010-07"
"11560130","03003212394000033000000000U3","ROCA FOSFORICA MEXICANA II","ROCA FOSFORICA MEXICANA II SA DE CV","212394","Minería de roca fosfórica","11 a 30 personas","AVENIDA","AVENIDA DE LOS DELFINES","RETORNO","RETORNO DE LOS DELFINES","CALLE","NINGUNO","CALLE","NINGUNO","225",,,,,,"FRACCIONAMIENTO","FIDEPAZ",,,,"23094","03","Baja California Sur","003","La Paz","0001","La Paz                                                                                                        ","2233","058",,"DALVAREZR@FERNITAL.COM",,"Fijo","24.1237548","-110.34239404","2024-11"
"6186072","03003212391000021000000000U4","SALINERA SAN AVARISTO",,"212391","Minería de sal","0 a 5 personas","OTRO(ESPECIFIQUE)","SALINERA SAN EVARISTO ","OTRO(ESPECIFIQUE)","NINGUNO ","OTRO(ESPECIFIQUE)","NINGUNO ","OTRO(ESPECIFIQUE)","NINGUNO ","0","DOMICILIO CONOCIDO",,,,,"PUEBLO","SAN EVARISTO",,,,,"03","Baja California Sur","003","La Paz","0778","San Evaristo                                                                                                  ","2337","800",,,,"Fijo","24.91086639","-110.70965361","2014-12"
"9122516","03002212391000041000000720S4","SALON SOCIAL GUERRERO NEGRO","EXPORTADORA DE SAL SA DE CV","212391","Minería de sal","0 a 5 personas","CALLE","NINGUNO","BOULEVARD","BAJA CALIFORNIA","CALLE","NINGUNO","CALLE","AQUILES SERDÁN","0","SN",,,,,"COLONIA","CENTRO",,,,"23940","03","Baja California Sur","002","Mulegé","0066","Guerrero Negro                                                                                                ","3639","001",,"SINDICATOSALINERO@HOTMAIL.COM","WWW.GOB.MX/ESSA","Fijo","27.96369556","-114.05463245","2019-11"
"6186078","03001212321000014001000000U0","SCP DE MATERIALES PARA LA CONSTRUCCION OJEDA HNOS","SOCIEDAD COOPERATIVA DE PRODUCCION DE MATERIALES PARA LA CONSTRUCCION OJEDA HNOS SC DE RL","212321","Minería de arena y grava para la construcción","31 a 50 personas","CALLE","NIÑOS HEROES","CALLE","FRANCISCO FORTUNATO VELAZQUEZ","PROLONGACION","FRANCISCO JAVIER MINA","CALLE","GUADALUPE VICTORIA","0","SN",,,,,"COLONIA","PUEBLO NUEVO",,,,"23000","03","Baja California Sur","001","Comondú","0133","Ciudad Insurgentes                                                                                            ","3006","017",,"MATERIALESOJEDA@OUTLOOK.COM",,"Fijo","25.24570333","-111.777259","2010-07"
"6186064","03002212321000023000000000U9","TERRACERIA Y TRITURADOS GUTIERREZ","TERRACERIA Y TRITURADOS GUTIERREZ SA DE CV","212321","Minería de arena y grava para la construcción","0 a 5 personas","CALLE","NINGUNO","CALLE","NINGUNO","CALLE","NINGUNO ","CALLE","NINGUNO","0","DOMICILIO CONOCIDO",,,,,"NINGUNO","NINGUNO",,,,,"03","Baja California Sur","002","Mulegé","0869","Santa María                                                                                                   ","3249","800",,"TYTGUTIERREZ@HOTMAIL.COM",,"Fijo","27.41036167","-112.3070511","2014-12"
"9532127","03002212321000132000000000U8","TRANSPORTES GERO",,"212321","Minería de arena y grava para la construcción","6 a 10 personas","CARRETERA","TRANSPENINSULAR","CALLE","NINGUNO","CALLE","NINGUNO","OTRO(ESPECIFIQUE)","CERRO",,"SN",,,,,"COLONIA","SANTA ROSALIA",,,,"23920","03","Baja California Sur","002","Mulegé","0001","Santa Rosalía                                                                                                 ","3427","079",,,,"Fijo","27.35618223","-112.27220326","2024-11"
"9973657","03002212321000141000000000U9","TRANSPORTES VAZQUEZ",,"212321","Minería de arena y grava para la construcción","0 a 5 personas","CALLE","NINGUNO","CARRETERA","TRANSPENINSULAR","OTRO(ESPECIFIQUE)","MONTE","OTRO(ESPECIFIQUE)","MONTE",,"SN",,,,,"COLONIA","NINGUNO",,,,"23920","03","Baja California Sur","002","Mulegé","0001","Santa Rosalía                                                                                                 ","3427","076",,,,"Fijo","27.36276714","-112.2855931","2024-11"
"6189013","03003212321000022001000000M9","TRITURACIONES Y CONSTRUCCIONES DEL VALLE","TRITURACIONES Y CONSTRUCCIONES DEL VALLE SA DE CV","212321","Minería de arena y grava para la construcción","11 a 30 personas","CALLE","AQUILES SERDAN","CALLE","NORTE","CALLE","NUEVA","RETORNO","CA","4985",,,,,,"COLONIA","PUESTA DEL SOL",,,,,"03","Baja California Sur","003","La Paz","0001","La Paz                                                                                                        ","2233","030",,"TRICOVSA2@HOTMAIL.COM",,"Fijo","24.13440653","-110.33429108","2010-07"
"6186077","03008212321000033001000000U5","TRITURADORA CADUAÑO","RICARDO OLMEDO SA DE CV","212321","Minería de arena y grava para la construcción","11 a 30 personas","CALLE","CARRETERA RANCHERIA ARROLLO CADUAÑO","CERRADA","NINGUNO","CERRADA","NINGUNO","CERRADA","NINGUNO","1",,,,"0","SN","RANCHERIA","ARROYO CADUANO",,,,"23434","03","Baja California Sur","008","Los Cabos","0056","Caduaño                                                                                                       ","0591","026",,"MARTIN.PEIMBERT@CONSTRUCTORAGUSA.COM",,"Fijo","23.33414772","-109.771812","2010-07"
"11548316","03008212319000021000000000U4","TRITURADOS TRITURADORA DE MATERIALES","SOLMEX INGENIERIA SA DE CV","212319","Minería de otras piedras dimensionadas","31 a 50 personas","CALLE","MAURICIO CASTRO","CALLE","PASEO DE LAS MISIONES","CALLE","VALERIO GONZALEZ CANSECO","CALLE","CERRO DEL VIGIA","1972",,,,"2",,"COLONIA","CAMPO DE GOLF",,,,,"03","Baja California Sur","008","Los Cabos","0129","Los Guayacanes","0712","800","6241743072","ADMINISTRADOR@SOLMEX.MX","WWW.SOLMEX.MX","Fijo","23.11332605","-109.6306221","2024-11"
"6509461","04003211110000071000000000U3","ACTIVO DE PRODUCCION CANTARELL","PEMEX EXPLORACION Y PRODUCCION","211111","Extracción de petróleo y gas natural asociado","251 y más personas","CALLE","25",,,,,,,"48",,,,,,"COLONIA","GUADALUPE",,,,"24100","04","Campeche","003","Carmen","0001","Ciudad del Carmen                                                                                             ","0072","017",,,"WWW.PEMEX.COM","Fijo","18.63775528","-91.82973263","2016-01"
"6509460","04003211110000091000000000U1","ACTIVO DE PRODUCCION KU-ZAAP-MALOOB CIUDAD DEL CARMEN","PEMEX EXPLORACION Y PRODUCCION","211111","Extracción de petróleo y gas natural asociado","251 y más personas","AVENIDA","AVIACION",,,,,,,"0","SN",,,,,"COLONIA","AVIACION",,,,"24180","04","Campeche","003","Carmen","0001","Ciudad del Carmen                                                                                             ","0072","028",,,"WWW.PEMEX.COM","Fijo","18.64435374","-91.81994538","2016-01"
"11789757","04003211111000057000000000U0","BAKER HUGHES DE MEXICO","BAKER HUGHES DE MEXICO S DE RL DE CV S DE RL DE CV","211111","Extracción de petróleo y gas natural asociado","251 y más personas","CARRETERA","CD  DEL CARMEN   CAMPECHE","CALLE","NINGUNO","CALLE","NINGUNO","CARRETERA","CD. DEL CARMEN - CAMPECHE",,"SN",,,"0",,"ZONA FEDERAL","CARRETERA FEDERAL CAMPECHE",,,,"24158","04","Campeche","003","Carmen","0001","Ciudad del Carmen                                                                                             ","3151","006",,"DANIELA.ROSADO@BAKERHUGHES.COM","WWW.BAKERHUGHES.COM","Fijo","18.68187749","-91.72746485","2025-04"
"9225217","04003213111000253000000000U3","COMPAÑIA PERFORADORA MEXICO","COMPAÑIA PERFORADORA MEXICO SAPI DE CV","213111","Perforación de pozos petroleros y de gas","0 a 5 personas","AVENIDA","AVIACIÓN","AVENIDA","PERIFÉRICA NORTE","CALLE","NINGUNO","AVENIDA","CONCORDIA",,"SN",,,,,"COLONIA","PETROLERA",,,,"24130","04","Campeche","003","Carmen","0001","Ciudad del Carmen                                                                                             ","244A","026",,"BMENDOZAG@GMINFRA.MX",,"Fijo","18.64832347","-91.81060638","2020-04"
